t0_feature_0,t0_feature_1,t0_feature_2,t0_feature_3,t0_feature_4,t0_feature_5,t0_feature_6,t0_feature_7,t0_feature_8,t0_feature_9,t0_feature_10,t0_feature_11,t0_feature_12,t0_feature_13,t0_feature_14,t0_feature_15,t0_feature_16,t0_feature_17,t0_feature_18,t0_feature_19,t0_feature_20,t0_feature_21,t0_feature_22,t0_feature_23,t0_feature_24,t0_feature_25,t0_feature_26,t1_feature_0,t1_feature_1,t1_feature_2,t1_feature_3,t1_feature_4,t1_feature_5,t1_feature_6,t1_feature_7,t1_feature_8,t1_feature_9,t1_feature_10,t1_feature_11,t1_feature_12,t1_feature_13,t1_feature_14,t1_feature_15,t1_feature_16,t1_feature_17,t1_feature_18,t1_feature_19,t1_feature_20,t1_feature_21,t1_feature_22,t1_feature_23,t1_feature_24,t1_feature_25,t1_feature_26,t2_feature_0,t2_feature_1,t2_feature_2,t2_feature_3,t2_feature_4,t2_feature_5,t2_feature_6,t2_feature_7,t2_feature_8,t2_feature_9,t2_feature_10,t2_feature_11,t2_feature_12,t2_feature_13,t2_feature_14,t2_feature_15,t2_feature_16,t2_feature_17,t2_feature_18,t2_feature_19,t2_feature_20,t2_feature_21,t2_feature_22,t2_feature_23,t2_feature_24,t2_feature_25,t2_feature_26,t3_feature_0,t3_feature_1,t3_feature_2,t3_feature_3,t3_feature_4,t3_feature_5,t3_feature_6,t3_feature_7,t3_feature_8,t3_feature_9,t3_feature_10,t3_feature_11,t3_feature_12,t3_feature_13,t3_feature_14,t3_feature_15,t3_feature_16,t3_feature_17,t3_feature_18,t3_feature_19,t3_feature_20,t3_feature_21,t3_feature_22,t3_feature_23,t3_feature_24,t3_feature_25,t3_feature_26,t4_feature_0,t4_feature_1,t4_feature_2,t4_feature_3,t4_feature_4,t4_feature_5,t4_feature_6,t4_feature_7,t4_feature_8,t4_feature_9,t4_feature_10,t4_feature_11,t4_feature_12,t4_feature_13,t4_feature_14,t4_feature_15,t4_feature_16,t4_feature_17,t4_feature_18,t4_feature_19,t4_feature_20,t4_feature_21,t4_feature_22,t4_feature_23,t4_feature_24,t4_feature_25,t4_feature_26,t5_feature_0,t5_feature_1,t5_feature_2,t5_feature_3,t5_feature_4,t5_feature_5,t5_feature_6,t5_feature_7,t5_feature_8,t5_feature_9,t5_feature_10,t5_feature_11,t5_feature_12,t5_feature_13,t5_feature_14,t5_feature_15,t5_feature_16,t5_feature_17,t5_feature_18,t5_feature_19,t5_feature_20,t5_feature_21,t5_feature_22,t5_feature_23,t5_feature_24,t5_feature_25,t5_feature_26,t6_feature_0,t6_feature_1,t6_feature_2,t6_feature_3,t6_feature_4,t6_feature_5,t6_feature_6,t6_feature_7,t6_feature_8,t6_feature_9,t6_feature_10,t6_feature_11,t6_feature_12,t6_feature_13,t6_feature_14,t6_feature_15,t6_feature_16,t6_feature_17,t6_feature_18,t6_feature_19,t6_feature_20,t6_feature_21,t6_feature_22,t6_feature_23,t6_feature_24,t6_feature_25,t6_feature_26,t7_feature_0,t7_feature_1,t7_feature_2,t7_feature_3,t7_feature_4,t7_feature_5,t7_feature_6,t7_feature_7,t7_feature_8,t7_feature_9,t7_feature_10,t7_feature_11,t7_feature_12,t7_feature_13,t7_feature_14,t7_feature_15,t7_feature_16,t7_feature_17,t7_feature_18,t7_feature_19,t7_feature_20,t7_feature_21,t7_feature_22,t7_feature_23,t7_feature_24,t7_feature_25,t7_feature_26,target_GDP,sample_id,time_length,n_features
5.0733333,0.5445696,14.004546,127.784424,-2.881856,4.057768,5.416867,134.4865,-12.2634735,-21.572704,23.068605,0.18913192,-3.3361354,23.068354,6.0466666,-0.5545897,4.4666667,1.6,3.7,0.0,3969459.5,1.500569,4.418187,2.3,2.0,2017.0,1.0,1.42,2.9245198,22.318293,-5.435878,-29.454014,1.1601046,7.002747,-120.426,-33.76707,-12.084681,21.690115,5.1932344,2.4364386,21.68893,5.38,-0.10825481,4.866667,1.4333333,3.6,0.0,584449.75,0.2209223,1.0253148,2.7,2.0,2017.0,2.0,11.966666,4.2461834,25.10382,-11.804802,8.104298,11.149402,11.665583,2366.7598,23.888517,13.471126,28.326141,8.30024,5.0166245,28.326,13.016666,2.3741813,5.1666665,1.6,3.5,0.0,1205239.0,0.45562994,2.5857925,3.2,2.0,2017.0,3.0,15.856667,4.902247,33.83977,-8.802599,14.143626,14.645183,14.739803,-284.68478,-5.6396,68.146774,33.796116,17.309134,14.408605,33.795643,16.513334,2.9638622,2.8333333,1.4666667,3.433333,0.0,3371575.0,1.2743822,3.7713351,3.8,2.0,2017.0,4.0,18.923334,3.8140943,27.454712,36.341007,29.808933,21.045942,19.464848,1621.7378,131.92863,81.93323,25.92506,14.795887,12.612637,25.925251,19.303333,4.120273,3.2,1.3666667,3.3,0.0,3866165.2,1.4613284,4.515282,1.9,2.0,2018.0,1.0,14.246667,2.553211,12.143934,-5.0115414,47.174442,14.618782,10.522509,-91.397285,89.70811,89.8063,19.481966,5.1703773,2.3290837,19.48189,15.4366665,3.0453613,3.4333334,1.8,3.233333,0.0,406237.1,0.09869622,0.68609613,1.8,2.0,2018.0,2.0,2.0466666,-0.026900435,2.6890059,-20.990925,-11.745407,3.2830591,5.7493176,-426.77454,26.391672,70.21565,18.66901,1.5151157,-1.9218986,18.668959,7.1233335,1.6311468,1.9333333,1.9666667,3.2,0.0,1177296.9,0.4460524,1.5273398,0.2,2.0,2018.0,3.0,-1.81,-2.158244,-17.937407,-25.074457,-14.148313,0.79414666,3.5895393,87.658165,104.58381,48.75062,15.370398,-1.8439398,-5.385694,15.370258,1.59,0.9185721,3.9,2.0333333,3.1,0.0,3623779.0,1.36971,4.562992,0.1,2.0,2018.0,4.0,1.4,82,8,27
1.42,2.9245198,22.318293,-5.435878,-29.454014,1.1601046,7.002747,-120.426,-33.76707,-12.084681,21.690115,5.1932344,2.4364386,21.68893,5.38,-0.10825481,4.866667,1.4333333,3.6,0.0,584449.75,0.2209223,1.0253148,2.7,2.0,2017.0,2.0,11.966666,4.2461834,25.10382,-11.804802,8.104298,11.149402,11.665583,2366.7598,23.888517,13.471126,28.326141,8.30024,5.0166245,28.326,13.016666,2.3741813,5.1666665,1.6,3.5,0.0,1205239.0,0.45562994,2.5857925,3.2,2.0,2017.0,3.0,15.856667,4.902247,33.83977,-8.802599,14.143626,14.645183,14.739803,-284.68478,-5.6396,68.146774,33.796116,17.309134,14.408605,33.795643,16.513334,2.9638622,2.8333333,1.4666667,3.433333,0.0,3371575.0,1.2743822,3.7713351,3.8,2.0,2017.0,4.0,18.923334,3.8140943,27.454712,36.341007,29.808933,21.045942,19.464848,1621.7378,131.92863,81.93323,25.92506,14.795887,12.612637,25.925251,19.303333,4.120273,3.2,1.3666667,3.3,0.0,3866165.2,1.4613284,4.515282,1.9,2.0,2018.0,1.0,14.246667,2.553211,12.143934,-5.0115414,47.174442,14.618782,10.522509,-91.397285,89.70811,89.8063,19.481966,5.1703773,2.3290837,19.48189,15.4366665,3.0453613,3.4333334,1.8,3.233333,0.0,406237.1,0.09869622,0.68609613,1.8,2.0,2018.0,2.0,2.0466666,-0.026900435,2.6890059,-20.990925,-11.745407,3.2830591,5.7493176,-426.77454,26.391672,70.21565,18.66901,1.5151157,-1.9218986,18.668959,7.1233335,1.6311468,1.9333333,1.9666667,3.2,0.0,1177296.9,0.4460524,1.5273398,0.2,2.0,2018.0,3.0,-1.81,-2.158244,-17.937407,-25.074457,-14.148313,0.79414666,3.5895393,87.658165,104.58381,48.75062,15.370398,-1.8439398,-5.385694,15.370258,1.59,0.9185721,3.9,2.0333333,3.1,0.0,3623779.0,1.36971,4.562992,0.1,2.0,2018.0,4.0,-5.3366666,-1.8324827,-18.394226,-46.773205,-6.309957,-2.344073,-1.566556,-96.37216,-20.449106,3.6368554,12.889214,-1.9234334,-5.1727433,12.889205,-2.6266668,-0.6145202,3.4,1.3333334,3.033333,0.0,3793453.8,1.4338484,4.20185,1.4,2.0,2019.0,1.0,0.6,83,8,27
11.966666,4.2461834,25.10382,-11.804802,8.104298,11.149402,11.665583,2366.7598,23.888517,13.471126,28.326141,8.30024,5.0166245,28.326,13.016666,2.3741813,5.1666665,1.6,3.5,0.0,1205239.0,0.45562994,2.5857925,3.2,2.0,2017.0,3.0,15.856667,4.902247,33.83977,-8.802599,14.143626,14.645183,14.739803,-284.68478,-5.6396,68.146774,33.796116,17.309134,14.408605,33.795643,16.513334,2.9638622,2.8333333,1.4666667,3.433333,0.0,3371575.0,1.2743822,3.7713351,3.8,2.0,2017.0,4.0,18.923334,3.8140943,27.454712,36.341007,29.808933,21.045942,19.464848,1621.7378,131.92863,81.93323,25.92506,14.795887,12.612637,25.925251,19.303333,4.120273,3.2,1.3666667,3.3,0.0,3866165.2,1.4613284,4.515282,1.9,2.0,2018.0,1.0,14.246667,2.553211,12.143934,-5.0115414,47.174442,14.618782,10.522509,-91.397285,89.70811,89.8063,19.481966,5.1703773,2.3290837,19.48189,15.4366665,3.0453613,3.4333334,1.8,3.233333,0.0,406237.1,0.09869622,0.68609613,1.8,2.0,2018.0,2.0,2.0466666,-0.026900435,2.6890059,-20.990925,-11.745407,3.2830591,5.7493176,-426.77454,26.391672,70.21565,18.66901,1.5151157,-1.9218986,18.668959,7.1233335,1.6311468,1.9333333,1.9666667,3.2,0.0,1177296.9,0.4460524,1.5273398,0.2,2.0,2018.0,3.0,-1.81,-2.158244,-17.937407,-25.074457,-14.148313,0.79414666,3.5895393,87.658165,104.58381,48.75062,15.370398,-1.8439398,-5.385694,15.370258,1.59,0.9185721,3.9,2.0333333,3.1,0.0,3623779.0,1.36971,4.562992,0.1,2.0,2018.0,4.0,-5.3366666,-1.8324827,-18.394226,-46.773205,-6.309957,-2.344073,-1.566556,-96.37216,-20.449106,3.6368554,12.889214,-1.9234334,-5.1727433,12.889205,-2.6266668,-0.6145202,3.4,1.3333334,3.033333,0.0,3793453.8,1.4338484,4.20185,1.4,2.0,2019.0,1.0,-6.846667,-3.5793478,-12.864185,-14.8491125,-12.183911,-3.5566106,-2.1108685,-181.68768,-18.531881,-6.7952275,13.969314,5.856041,3.9752448,13.96954,-4.66,-0.29991084,3.8666666,1.6333333,2.933333,0.0,643108.44,0.24308431,1.2221079,0.6,2.0,2019.0,2.0,1.5,84,8,27
15.856667,4.902247,33.83977,-8.802599,14.143626,14.645183,14.739803,-284.68478,-5.6396,68.146774,33.796116,17.309134,14.408605,33.795643,16.513334,2.9638622,2.8333333,1.4666667,3.433333,0.0,3371575.0,1.2743822,3.7713351,3.8,2.0,2017.0,4.0,18.923334,3.8140943,27.454712,36.341007,29.808933,21.045942,19.464848,1621.7378,131.92863,81.93323,25.92506,14.795887,12.612637,25.925251,19.303333,4.120273,3.2,1.3666667,3.3,0.0,3866165.2,1.4613284,4.515282,1.9,2.0,2018.0,1.0,14.246667,2.553211,12.143934,-5.0115414,47.174442,14.618782,10.522509,-91.397285,89.70811,89.8063,19.481966,5.1703773,2.3290837,19.48189,15.4366665,3.0453613,3.4333334,1.8,3.233333,0.0,406237.1,0.09869622,0.68609613,1.8,2.0,2018.0,2.0,2.0466666,-0.026900435,2.6890059,-20.990925,-11.745407,3.2830591,5.7493176,-426.77454,26.391672,70.21565,18.66901,1.5151157,-1.9218986,18.668959,7.1233335,1.6311468,1.9333333,1.9666667,3.2,0.0,1177296.9,0.4460524,1.5273398,0.2,2.0,2018.0,3.0,-1.81,-2.158244,-17.937407,-25.074457,-14.148313,0.79414666,3.5895393,87.658165,104.58381,48.75062,15.370398,-1.8439398,-5.385694,15.370258,1.59,0.9185721,3.9,2.0333333,3.1,0.0,3623779.0,1.36971,4.562992,0.1,2.0,2018.0,4.0,-5.3366666,-1.8324827,-18.394226,-46.773205,-6.309957,-2.344073,-1.566556,-96.37216,-20.449106,3.6368554,12.889214,-1.9234334,-5.1727433,12.889205,-2.6266668,-0.6145202,3.4,1.3333334,3.033333,0.0,3793453.8,1.4338484,4.20185,1.4,2.0,2019.0,1.0,-6.846667,-3.5793478,-12.864185,-14.8491125,-12.183911,-3.5566106,-2.1108685,-181.68768,-18.531881,-6.7952275,13.969314,5.856041,3.9752448,13.96954,-4.66,-0.29991084,3.8666666,1.6333333,2.933333,0.0,643108.44,0.24308431,1.2221079,0.6,2.0,2019.0,2.0,-2.9766667,-3.7982647,-12.755077,-56.294357,16.805815,-0.4005928,-2.7568953,61.70341,-0.08890112,-11.534498,10.514113,4.836508,3.4600027,10.514475,-5.016667,-1.2202361,5.133333,1.4,2.9,0.0,1088256.9,0.411364,1.2498499,1.5,2.0,2019.0,3.0,0.9,85,8,27
0.09,-4.5101433,10.803168,-354.1503,63.334583,0.27549583,-5.2411304,-527.3738,97.88511,346.36572,0.54930395,-2.453798,-2.1967382,0.6185213,-6.903333,0.807689,-3.5433333,2.0,12.13333,0.75,5587627.5,2.9244416,7.6466737,-2.9,7.0,2013.0,1.0,-0.01,-3.895117,22.534327,254.5833,465.15082,1.4842212,-1.8531295,-38.1071,79.2145,67.93804,-28.695763,1.8572499,5.2318735,-28.696642,-6.4466667,1.2832646,-2.3333333,1.2333333,12.36667,0.5833333,2130415.8,1.1155831,4.3736057,-2.2,7.0,2013.0,2.0,-0.27,-3.7081609,25.401194,1225.988,270.52832,7.4994426,3.7390263,5248.636,89.131386,66.69876,-25.602207,2.3799412,5.320142,-25.602047,-3.6633334,3.4870741,-1.1133333,1.2,12.36667,0.5,3719451.0,1.9481487,6.3334093,-1.5,7.0,2013.0,3.0,0.70666665,-0.31234732,28.016424,334.4691,110.10987,5.2716203,0.9762141,-42.20685,-12.781952,52.164196,-6.022639,2.770591,3.2660038,-6.099013,-3.0533333,3.3213017,-1.33,0.73333335,12.56667,0.33333334,5557037.5,2.908316,7.9933467,-0.9,7.0,2013.0,4.0,1.67,0.2100767,23.250061,254.87141,95.82214,6.1222596,2.701301,73.77884,-43.224148,-68.10538,-24.613506,7.1728935,9.667559,-24.700703,-2.9566667,3.1597848,-1.8266667,0.53333336,12.9,0.25,5556338.0,2.908766,8.8963995,0.2,7.0,2014.0,1.0,1.23,0.008950565,27.63972,-77.50094,18.110884,7.346445,6.8993864,55.515274,38.90975,17.110445,-10.577771,9.145883,9.36605,-10.577692,0.29666665,2.8089743,-0.15,0.46666667,12.63333,0.21666667,2158642.5,1.1304066,3.7428257,0.1,7.0,2014.0,2.0,1.94,-1.2327363,11.790824,-70.046524,49.409767,2.6099348,0.22016554,347.99124,12.723439,-34.047344,2.0378942,-0.9195573,-1.0884054,2.0377984,-1.7133334,0.41327173,-1.7933333,-0.06666667,12.73333,0.11666667,3938738.8,2.0615048,7.834988,0.1,7.0,2014.0,3.0,3.7233334,-1.4707327,-3.94223,335.64417,30.104193,-3.4269977,-6.2861786,54.258408,-2.0726378,-49.258915,20.483831,-2.5383172,-5.2850356,20.49912,-0.59,-1.3263528,-0.9633333,0.1,12.83333,0.05,5769687.5,3.026201,7.9504557,-0.1,7.0,2014.0,4.0,0.1,86,8,27
-0.01,-3.895117,22.534327,254.5833,465.15082,1.4842212,-1.8531295,-38.1071,79.2145,67.93804,-28.695763,1.8572499,5.2318735,-28.696642,-6.4466667,1.2832646,-2.3333333,1.2333333,12.36667,0.5833333,2130415.8,1.1155831,4.3736057,-2.2,7.0,2013.0,2.0,-0.27,-3.7081609,25.401194,1225.988,270.52832,7.4994426,3.7390263,5248.636,89.131386,66.69876,-25.602207,2.3799412,5.320142,-25.602047,-3.6633334,3.4870741,-1.1133333,1.2,12.36667,0.5,3719451.0,1.9481487,6.3334093,-1.5,7.0,2013.0,3.0,0.70666665,-0.31234732,28.016424,334.4691,110.10987,5.2716203,0.9762141,-42.20685,-12.781952,52.164196,-6.022639,2.770591,3.2660038,-6.099013,-3.0533333,3.3213017,-1.33,0.73333335,12.56667,0.33333334,5557037.5,2.908316,7.9933467,-0.9,7.0,2013.0,4.0,1.67,0.2100767,23.250061,254.87141,95.82214,6.1222596,2.701301,73.77884,-43.224148,-68.10538,-24.613506,7.1728935,9.667559,-24.700703,-2.9566667,3.1597848,-1.8266667,0.53333336,12.9,0.25,5556338.0,2.908766,8.8963995,0.2,7.0,2014.0,1.0,1.23,0.008950565,27.63972,-77.50094,18.110884,7.346445,6.8993864,55.515274,38.90975,17.110445,-10.577771,9.145883,9.36605,-10.577692,0.29666665,2.8089743,-0.15,0.46666667,12.63333,0.21666667,2158642.5,1.1304066,3.7428257,0.1,7.0,2014.0,2.0,1.94,-1.2327363,11.790824,-70.046524,49.409767,2.6099348,0.22016554,347.99124,12.723439,-34.047344,2.0378942,-0.9195573,-1.0884054,2.0377984,-1.7133334,0.41327173,-1.7933333,-0.06666667,12.73333,0.11666667,3938738.8,2.0615048,7.834988,0.1,7.0,2014.0,3.0,3.7233334,-1.4707327,-3.94223,335.64417,30.104193,-3.4269977,-6.2861786,54.258408,-2.0726378,-49.258915,20.483831,-2.5383172,-5.2850356,20.49912,-0.59,-1.3263528,-0.9633333,0.1,12.83333,0.05,5769687.5,3.026201,7.9504557,-0.1,7.0,2014.0,4.0,2.6133332,-0.4118097,-5.4348235,-135.29665,-990.8471,-16.667156,-15.291806,63.72946,77.32612,-16.774979,32.44776,-7.8673077,-11.845326,32.448036,2.71,-4.9251018,1.4466667,-0.26666668,12.53333,0.05,5819730.5,3.0460002,7.816294,0.1,7.0,2015.0,1.0,0.5,87,8,27
-0.27,-3.7081609,25.401194,1225.988,270.52832,7.4994426,3.7390263,5248.636,89.131386,66.69876,-25.602207,2.3799412,5.320142,-25.602047,-3.6633334,3.4870741,-1.1133333,1.2,12.36667,0.5,3719451.0,1.9481487,6.3334093,-1.5,7.0,2013.0,3.0,0.70666665,-0.31234732,28.016424,334.4691,110.10987,5.2716203,0.9762141,-42.20685,-12.781952,52.164196,-6.022639,2.770591,3.2660038,-6.099013,-3.0533333,3.3213017,-1.33,0.73333335,12.56667,0.33333334,5557037.5,2.908316,7.9933467,-0.9,7.0,2013.0,4.0,1.67,0.2100767,23.250061,254.87141,95.82214,6.1222596,2.701301,73.77884,-43.224148,-68.10538,-24.613506,7.1728935,9.667559,-24.700703,-2.9566667,3.1597848,-1.8266667,0.53333336,12.9,0.25,5556338.0,2.908766,8.8963995,0.2,7.0,2014.0,1.0,1.23,0.008950565,27.63972,-77.50094,18.110884,7.346445,6.8993864,55.515274,38.90975,17.110445,-10.577771,9.145883,9.36605,-10.577692,0.29666665,2.8089743,-0.15,0.46666667,12.63333,0.21666667,2158642.5,1.1304066,3.7428257,0.1,7.0,2014.0,2.0,1.94,-1.2327363,11.790824,-70.046524,49.409767,2.6099348,0.22016554,347.99124,12.723439,-34.047344,2.0378942,-0.9195573,-1.0884054,2.0377984,-1.7133334,0.41327173,-1.7933333,-0.06666667,12.73333,0.11666667,3938738.8,2.0615048,7.834988,0.1,7.0,2014.0,3.0,3.7233334,-1.4707327,-3.94223,335.64417,30.104193,-3.4269977,-6.2861786,54.258408,-2.0726378,-49.258915,20.483831,-2.5383172,-5.2850356,20.49912,-0.59,-1.3263528,-0.9633333,0.1,12.83333,0.05,5769687.5,3.026201,7.9504557,-0.1,7.0,2014.0,4.0,2.6133332,-0.4118097,-5.4348235,-135.29665,-990.8471,-16.667156,-15.291806,63.72946,77.32612,-16.774979,32.44776,-7.8673077,-11.845326,32.448036,2.71,-4.9251018,1.4466667,-0.26666668,12.53333,0.05,5819730.5,3.0460002,7.816294,0.1,7.0,2015.0,1.0,5.8533335,1.0328305,-8.186703,518.3883,-35.496002,-15.884483,-14.986214,-284.95258,-27.681047,-0.37673485,41.751434,-6.821438,-12.252114,41.751686,7.1266665,-5.6157584,0.27333334,0.06666667,12.26667,0.05,1958692.2,1.0875218,3.6343215,0.5,7.0,2015.0,2.0,0.5,88,8,27
0.70666665,-0.31234732,28.016424,334.4691,110.10987,5.2716203,0.9762141,-42.20685,-12.781952,52.164196,-6.022639,2.770591,3.2660038,-6.099013,-3.0533333,3.3213017,-1.33,0.73333335,12.56667,0.33333334,5557037.5,2.908316,7.9933467,-0.9,7.0,2013.0,4.0,1.67,0.2100767,23.250061,254.87141,95.82214,6.1222596,2.701301,73.77884,-43.224148,-68.10538,-24.613506,7.1728935,9.667559,-24.700703,-2.9566667,3.1597848,-1.8266667,0.53333336,12.9,0.25,5556338.0,2.908766,8.8963995,0.2,7.0,2014.0,1.0,1.23,0.008950565,27.63972,-77.50094,18.110884,7.346445,6.8993864,55.515274,38.90975,17.110445,-10.577771,9.145883,9.36605,-10.577692,0.29666665,2.8089743,-0.15,0.46666667,12.63333,0.21666667,2158642.5,1.1304066,3.7428257,0.1,7.0,2014.0,2.0,1.94,-1.2327363,11.790824,-70.046524,49.409767,2.6099348,0.22016554,347.99124,12.723439,-34.047344,2.0378942,-0.9195573,-1.0884054,2.0377984,-1.7133334,0.41327173,-1.7933333,-0.06666667,12.73333,0.11666667,3938738.8,2.0615048,7.834988,0.1,7.0,2014.0,3.0,3.7233334,-1.4707327,-3.94223,335.64417,30.104193,-3.4269977,-6.2861786,54.258408,-2.0726378,-49.258915,20.483831,-2.5383172,-5.2850356,20.49912,-0.59,-1.3263528,-0.9633333,0.1,12.83333,0.05,5769687.5,3.026201,7.9504557,-0.1,7.0,2014.0,4.0,2.6133332,-0.4118097,-5.4348235,-135.29665,-990.8471,-16.667156,-15.291806,63.72946,77.32612,-16.774979,32.44776,-7.8673077,-11.845326,32.448036,2.71,-4.9251018,1.4466667,-0.26666668,12.53333,0.05,5819730.5,3.0460002,7.816294,0.1,7.0,2015.0,1.0,5.8533335,1.0328305,-8.186703,518.3883,-35.496002,-15.884483,-14.986214,-284.95258,-27.681047,-0.37673485,41.751434,-6.821438,-12.252114,41.751686,7.1266665,-5.6157584,0.27333334,0.06666667,12.26667,0.05,1958692.2,1.0875218,3.6343215,0.5,7.0,2015.0,2.0,2.26,2.1085865,-6.644134,48.280033,-5.3786244,-15.419148,-16.183498,-78.29217,-29.316992,17.267168,22.375349,-3.6232636,-6.4275484,22.375376,2.4033334,-3.0314937,2.07,0.2,11.63333,0.05,3465710.2,1.8213834,5.8427835,0.5,7.0,2015.0,3.0,1.4,89,8,27
1.67,0.2100767,23.250061,254.87141,95.82214,6.1222596,2.701301,73.77884,-43.224148,-68.10538,-24.613506,7.1728935,9.667559,-24.700703,-2.9566667,3.1597848,-1.8266667,0.53333336,12.9,0.25,5556338.0,2.908766,8.8963995,0.2,7.0,2014.0,1.0,1.23,0.008950565,27.63972,-77.50094,18.110884,7.346445,6.8993864,55.515274,38.90975,17.110445,-10.577771,9.145883,9.36605,-10.577692,0.29666665,2.8089743,-0.15,0.46666667,12.63333,0.21666667,2158642.5,1.1304066,3.7428257,0.1,7.0,2014.0,2.0,1.94,-1.2327363,11.790824,-70.046524,49.409767,2.6099348,0.22016554,347.99124,12.723439,-34.047344,2.0378942,-0.9195573,-1.0884054,2.0377984,-1.7133334,0.41327173,-1.7933333,-0.06666667,12.73333,0.11666667,3938738.8,2.0615048,7.834988,0.1,7.0,2014.0,3.0,3.7233334,-1.4707327,-3.94223,335.64417,30.104193,-3.4269977,-6.2861786,54.258408,-2.0726378,-49.258915,20.483831,-2.5383172,-5.2850356,20.49912,-0.59,-1.3263528,-0.9633333,0.1,12.83333,0.05,5769687.5,3.026201,7.9504557,-0.1,7.0,2014.0,4.0,2.6133332,-0.4118097,-5.4348235,-135.29665,-990.8471,-16.667156,-15.291806,63.72946,77.32612,-16.774979,32.44776,-7.8673077,-11.845326,32.448036,2.71,-4.9251018,1.4466667,-0.26666668,12.53333,0.05,5819730.5,3.0460002,7.816294,0.1,7.0,2015.0,1.0,5.8533335,1.0328305,-8.186703,518.3883,-35.496002,-15.884483,-14.986214,-284.95258,-27.681047,-0.37673485,41.751434,-6.821438,-12.252114,41.751686,7.1266665,-5.6157584,0.27333334,0.06666667,12.26667,0.05,1958692.2,1.0875218,3.6343215,0.5,7.0,2015.0,2.0,2.26,2.1085865,-6.644134,48.280033,-5.3786244,-15.419148,-16.183498,-78.29217,-29.316992,17.267168,22.375349,-3.6232636,-6.4275484,22.375376,2.4033334,-3.0314937,2.07,0.2,11.63333,0.05,3465710.2,1.8213834,5.8427835,0.5,7.0,2015.0,3.0,2.2766666,1.863418,-0.72341824,-55.95302,-41.104965,-12.42344,-9.028106,90.86175,66.390274,3.9396064,15.392089,-5.9886355,-7.1936107,15.37624,2.9333334,-2.1868827,0.10333333,0.16666667,11.66667,0.05,5465981.5,2.862884,8.514745,1.4,7.0,2015.0,4.0,1.4,90,8,27
1.23,0.008950565,27.63972,-77.50094,18.110884,7.346445,6.8993864,55.515274,38.90975,17.110445,-10.577771,9.145883,9.36605,-10.577692,0.29666665,2.8089743,-0.15,0.46666667,12.63333,0.21666667,2158642.5,1.1304066,3.7428257,0.1,7.0,2014.0,2.0,1.94,-1.2327363,11.790824,-70.046524,49.409767,2.6099348,0.22016554,347.99124,12.723439,-34.047344,2.0378942,-0.9195573,-1.0884054,2.0377984,-1.7133334,0.41327173,-1.7933333,-0.06666667,12.73333,0.11666667,3938738.8,2.0615048,7.834988,0.1,7.0,2014.0,3.0,3.7233334,-1.4707327,-3.94223,335.64417,30.104193,-3.4269977,-6.2861786,54.258408,-2.0726378,-49.258915,20.483831,-2.5383172,-5.2850356,20.49912,-0.59,-1.3263528,-0.9633333,0.1,12.83333,0.05,5769687.5,3.026201,7.9504557,-0.1,7.0,2014.0,4.0,2.6133332,-0.4118097,-5.4348235,-135.29665,-990.8471,-16.667156,-15.291806,63.72946,77.32612,-16.774979,32.44776,-7.8673077,-11.845326,32.448036,2.71,-4.9251018,1.4466667,-0.26666668,12.53333,0.05,5819730.5,3.0460002,7.816294,0.1,7.0,2015.0,1.0,5.8533335,1.0328305,-8.186703,518.3883,-35.496002,-15.884483,-14.986214,-284.95258,-27.681047,-0.37673485,41.751434,-6.821438,-12.252114,41.751686,7.1266665,-5.6157584,0.27333334,0.06666667,12.26667,0.05,1958692.2,1.0875218,3.6343215,0.5,7.0,2015.0,2.0,2.26,2.1085865,-6.644134,48.280033,-5.3786244,-15.419148,-16.183498,-78.29217,-29.316992,17.267168,22.375349,-3.6232636,-6.4275484,22.375376,2.4033334,-3.0314937,2.07,0.2,11.63333,0.05,3465710.2,1.8213834,5.8427835,0.5,7.0,2015.0,3.0,2.2766666,1.863418,-0.72341824,-55.95302,-41.104965,-12.42344,-9.028106,90.86175,66.390274,3.9396064,15.392089,-5.9886355,-7.1936107,15.37624,2.9333334,-2.1868827,0.10333333,0.16666667,11.66667,0.05,5465981.5,2.862884,8.514745,1.4,7.0,2015.0,4.0,0.05,1.9494547,-5.4026628,-81.89646,203.47157,-0.5408556,-4.108227,-8.892235,-4.2615776,-0.42925125,1.5903411,3.9330378,3.2480428,1.5902327,-1.34,1.875138,1.3766667,-0.06666667,11.66667,0.033333335,5506364.5,2.8892345,7.8281207,1.4,7.0,2016.0,1.0,1.2,91,8,27
